Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
20216,46,admin.,married,secondary,no,44,no,no,cellular,6,aug,175,2,-1,0,unknown,no
31083,56,admin.,married,unknown,no,1848,yes,no,cellular,4,feb,147,2,260,1,failure,no
18750,35,admin.,single,secondary,no,6554,no,no,cellular,29,jul,226,1,-1,0,unknown,no
12191,55,blue-collar,married,primary,no,761,no,no,unknown,18,jun,67,1,-1,0,unknown,no
17182,26,blue-collar,single,secondary,no,1,yes,no,cellular,22,jul,36,2,-1,0,unknown,no
3163,31,blue-collar,married,secondary,no,297,yes,no,unknown,12,may,480,1,-1,0,unknown,no
9379,32,services,married,secondary,yes,-790,yes,no,unknown,3,jun,159,1,-1,0,unknown,no
23667,59,blue-collar,married,primary,no,6271,yes,no,cellular,25,aug,102,5,-1,0,unknown,no
23794,46,technician,married,secondary,no,518,no,no,cellular,25,aug,68,6,-1,0,unknown,no
9284,32,blue-collar,married,primary,no,2,yes,no,unknown,2,jun,18,1,-1,0,unknown,no
40339,35,technician,single,secondary,no,-196,yes,no,cellular,18,may,45,2,-1,0,unknown,no
8652,33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,unknown,no
44960,46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
1204,35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,no
4875,54,entrepreneur,married,primary,no,3343,yes,yes,unknown,16,may,216,1,-1,0,unknown,no
12003,39,technician,married,secondary,no,-184,no,yes,unknown,17,jun,185,3,-1,0,unknown,no
33509,33,blue-collar,married,secondary,no,216,yes,yes,cellular,17,apr,118,1,-1,0,unknown,no
35584,47,blue-collar,married,primary,no,-301,yes,no,cellular,5,may,277,1,-1,0,unknown,no
27884,32,admin.,married,tertiary,no,1019,yes,no,cellular,20,nov,489,2,-1,0,unknown,no
15285,40,blue-collar,married,secondary,no,992,yes,yes,cellular,14,jul,297,3,-1,0,unknown,no
37429,32,blue-collar,married,secondary,no,222,yes,no,cellular,11,may,298,2,-1,0,unknown,no
13667,38,blue-collar,married,secondary,no,43,no,yes,cellular,4,jul,135,3,-1,0,unknown,no
15427,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,unknown,no
30642,27,unemployed,single,tertiary,no,127,no,no,cellular,3,feb,449,3,-1,0,unknown,no
31982,34,blue-collar,single,primary,yes,81,no,yes,cellular,9,feb,44,2,-1,0,unknown,no
36984,38,blue-collar,married,secondary,no,395,yes,no,cellular,8,may,83,1,367,2,failure,no
33141,34,services,single,secondary,no,194,yes,yes,cellular,15,apr,149,1,268,2,other,no
30593,34,management,single,tertiary,no,1190,no,no,cellular,3,feb,18,7,-1,0,unknown,no
9639,30,technician,single,tertiary,no,256,yes,no,unknown,3,jun,276,2,-1,0,unknown,no
2743,39,blue-collar,single,secondary,no,217,yes,no,unknown,9,may,107,1,-1,0,unknown,no
5660,32,technician,married,secondary,no,908,yes,no,unknown,20,may,64,1,-1,0,unknown,no
35923,38,technician,single,secondary,no,1255,yes,no,cellular,6,may,120,1,170,4,failure,no
29415,53,services,married,secondary,no,367,yes,yes,cellular,29,jan,155,1,261,2,failure,no
2318,51,blue-collar,married,unknown,no,125,yes,no,unknown,8,may,102,2,-1,0,unknown,no
26524,32,services,single,secondary,no,545,yes,no,cellular,19,nov,194,1,-1,0,unknown,no
31589,29,unemployed,single,tertiary,no,111,no,no,cellular,6,feb,98,2,-1,0,unknown,no
7229,41,self-employed,married,primary,no,-8,yes,no,unknown,27,may,643,2,-1,0,unknown,no
36871,26,admin.,single,secondary,no,0,yes,no,cellular,8,may,339,1,66,3,other,no
1857,47,blue-collar,married,secondary,no,387,yes,no,unknown,7,may,122,2,-1,0,unknown,no
6021,31,services,single,secondary,no,481,yes,no,unknown,21,may,114,2,-1,0,unknown,no
32560,42,blue-collar,married,secondary,no,1297,yes,no,cellular,3,apr,697,2,-1,0,unknown,no
6942,31,technician,married,secondary,no,1032,yes,no,unknown,26,may,70,6,-1,0,unknown,no
14825,48,blue-collar,divorced,secondary,no,4597,yes,no,cellular,10,jul,285,1,-1,0,unknown,no
18672,43,entrepreneur,married,tertiary,yes,0,no,yes,telephone,29,jul,184,4,-1,0,unknown,no
7996,54,management,divorced,tertiary,no,192,yes,no,unknown,28,may,157,3,-1,0,unknown,no
33532,34,services,married,secondary,no,210,yes,yes,cellular,17,apr,175,1,332,1,failure,no
20356,48,services,married,secondary,no,473,no,yes,cellular,6,aug,198,2,-1,0,unknown,no
15865,48,services,single,secondary,no,133,yes,yes,cellular,16,jul,143,1,-1,0,unknown,no
35683,42,blue-collar,married,secondary,no,2152,yes,no,cellular,5,may,319,2,169,1,failure,no
13200,36,admin.,married,tertiary,no,425,no,no,unknown,20,jun,11,4,-1,0,unknown,no
43100,30,technician,single,secondary,no,846,no,no,cellular,2,nov,75,2,-1,0,unknown,no
5365,52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no
13481,31,admin.,single,secondary,no,43,no,no,unknown,1,jul,484,1,-1,0,unknown,no
9263,29,blue-collar,married,secondary,no,1492,yes,no,unknown,2,jun,267,10,-1,0,unknown,no
3147,28,technician,single,tertiary,no,-214,yes,no,unknown,12,may,140,3,-1,0,unknown,no
34959,33,management,married,tertiary,no,956,yes,no,cellular,30,apr,115,1,-1,0,unknown,no
45000,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
11470,58,retired,married,tertiary,no,3628,no,no,unknown,16,jun,109,2,-1,0,unknown,no
36875,46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,218,1,172,1,failure,no
17183,45,blue-collar,married,secondary,no,2071,no,yes,telephone,22,jul,1148,2,-1,0,unknown,no
3239,38,blue-collar,single,secondary,no,-329,yes,no,unknown,12,may,86,4,-1,0,unknown,no
7917,28,technician,single,secondary,no,1417,yes,no,unknown,28,may,491,1,-1,0,unknown,no
15857,45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,1,-1,0,unknown,no
3178,43,blue-collar,married,primary,no,0,yes,no,unknown,12,may,3,1,-1,0,unknown,no
35667,37,admin.,married,secondary,no,176,yes,no,cellular,5,may,147,2,347,1,failure,no
44953,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,no
40024,23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no
8376,34,admin.,single,secondary,no,10,no,yes,unknown,29,may,310,3,-1,0,unknown,no
37952,31,blue-collar,single,secondary,no,616,yes,no,telephone,12,may,185,3,-1,0,unknown,no
36350,42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7,may,155,1,282,5,failure,no
34677,34,management,single,tertiary,no,151,yes,no,cellular,20,apr,7,4,-1,0,unknown,no
31605,33,management,divorced,tertiary,no,387,no,no,cellular,6,feb,17,5,-1,0,unknown,no
7115,36,services,single,secondary,no,203,yes,no,unknown,27,may,193,5,-1,0,unknown,no
45902,34,admin.,single,secondary,no,43,yes,no,unknown,28,sep,6,1,-1,0,unknown,no
44613,50,technician,married,secondary,no,402,no,no,cellular,4,may,165,1,180,2,failure,no
38998,34,blue-collar,married,secondary,no,259,yes,no,cellular,14,may,291,2,-1,0,unknown,no
25610,42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure,no
27420,50,self-employed,married,secondary,no,1878,yes,yes,cellular,20,nov,45,2,181,11,failure,no
3807,59,retired,divorced,primary,no,1534,yes,no,unknown,14,may,278,1,-1,0,unknown,no
44755,46,management,single,secondary,no,5993,no,no,cellular,20,may,165,1,56,3,failure,no
14123,42,unemployed,married,secondary,no,-283,no,yes,cellular,8,jul,96,2,-1,0,unknown,no
6330,32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,-1,0,unknown,no
14186,51,retired,married,secondary,no,35,no,yes,cellular,8,jul,123,4,-1,0,unknown,no
12861,36,management,divorced,tertiary,no,0,no,no,unknown,20,jun,519,2,-1,0,unknown,no
40618,30,self-employed,single,tertiary,no,166,no,no,cellular,26,may,136,1,-1,0,unknown,no
5182,61,blue-collar,married,primary,no,625,yes,no,unknown,19,may,158,2,-1,0,unknown,no
11776,48,blue-collar,married,primary,no,0,no,no,unknown,17,jun,104,2,-1,0,unknown,no
4446,51,blue-collar,married,secondary,no,1779,yes,no,unknown,15,may,99,2,-1,0,unknown,no
25810,35,technician,single,tertiary,no,172,yes,yes,cellular,18,nov,52,1,-1,0,unknown,no
21923,30,management,single,tertiary,no,1637,yes,no,cellular,13,aug,163,3,-1,0,unknown,no
44639,54,housemaid,married,secondary,no,1182,yes,no,cellular,6,may,118,2,241,2,failure,no
6146,36,admin.,divorced,secondary,yes,-491,yes,yes,unknown,21,may,671,3,-1,0,unknown,no
6674,44,technician,married,primary,no,-1379,yes,yes,unknown,26,may,140,1,-1,0,unknown,no
3361,29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no
13042,36,technician,single,secondary,no,129,yes,no,unknown,20,jun,200,7,-1,0,unknown,no
17716,26,blue-collar,single,secondary,no,1292,yes,no,cellular,24,jul,48,4,-1,0,unknown,no
21972,39,technician,married,secondary,no,5574,no,no,cellular,14,aug,102,2,-1,0,unknown,no
27658,39,management,divorced,tertiary,no,155,yes,no,cellular,20,nov,20,6,153,26,failure,no
39262,51,housemaid,divorced,primary,no,94,yes,no,cellular,15,may,77,1,297,4,failure,no
27862,35,housemaid,married,tertiary,no,3831,no,no,cellular,20,nov,59,2,-1,0,unknown,no
45023,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
10235,55,unemployed,married,tertiary,no,457,yes,no,unknown,5,jun,61,3,-1,0,unknown,no
24732,31,technician,single,tertiary,no,162,no,no,cellular,28,aug,13,9,-1,0,unknown,no
37888,41,blue-collar,married,primary,no,5560,yes,no,cellular,12,may,280,2,335,3,failure,no
34523,27,services,single,secondary,no,343,yes,no,cellular,20,apr,282,2,320,1,other,no
18932,43,technician,single,secondary,no,54,yes,no,cellular,30,jul,62,2,-1,0,unknown,no
36726,39,blue-collar,married,secondary,no,171,yes,yes,cellular,8,may,153,1,353,1,failure,no
40015,34,blue-collar,married,unknown,no,201,yes,no,cellular,18,may,78,1,-1,0,unknown,no
31994,32,blue-collar,single,tertiary,no,358,no,no,cellular,9,feb,103,3,-1,0,unknown,no
35419,29,blue-collar,married,primary,no,6,yes,no,cellular,5,may,39,5,349,2,other,no
40702,24,blue-collar,single,unknown,no,192,no,no,cellular,27,may,424,1,-1,0,unknown,no
14312,29,admin.,single,secondary,no,-37,yes,no,cellular,8,jul,21,35,-1,0,unknown,no
19551,53,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,unknown,no
41861,26,student,single,secondary,no,5296,no,no,telephone,12,aug,127,1,-1,0,unknown,no
3745,54,blue-collar,divorced,primary,no,2062,yes,no,unknown,14,may,438,2,-1,0,unknown,no
42686,39,admin.,married,secondary,no,26233,no,no,cellular,2,oct,462,1,-1,0,unknown,no
43902,30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,no
40130,34,admin.,single,tertiary,no,4254,yes,no,cellular,18,may,104,3,178,1,success,no
3004,30,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no
27303,55,management,married,tertiary,no,1161,yes,no,cellular,20,nov,8,6,-1,0,unknown,no
25001,36,management,single,tertiary,no,26,no,no,cellular,29,aug,370,4,-1,0,unknown,no
27334,52,management,married,tertiary,no,6909,no,no,cellular,20,nov,223,1,-1,0,unknown,no
26357,49,technician,married,secondary,no,1432,yes,yes,cellular,18,nov,1014,3,-1,0,unknown,no
9297,33,technician,married,tertiary,no,2364,yes,no,unknown,2,jun,154,2,-1,0,unknown,no
5843,34,blue-collar,married,secondary,no,528,yes,no,unknown,21,may,85,1,-1,0,unknown,no
8586,45,blue-collar,married,unknown,no,818,yes,no,unknown,30,may,343,3,-1,0,unknown,no
17063,33,management,married,tertiary,no,149,yes,yes,cellular,22,jul,153,1,-1,0,unknown,no
7182,40,admin.,married,secondary,no,3087,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
25787,41,blue-collar,married,primary,no,1461,yes,no,cellular,18,nov,290,1,165,2,success,no
11743,45,management,married,tertiary,no,1847,no,no,unknown,16,jun,77,5,-1,0,unknown,no
36892,56,blue-collar,married,secondary,no,68,yes,no,cellular,8,may,68,5,-1,0,unknown,no
7720,36,blue-collar,married,secondary,no,21,yes,no,unknown,28,may,89,1,-1,0,unknown,no
12385,42,entrepreneur,single,unknown,no,33,no,no,unknown,19,jun,25,1,-1,0,unknown,no
26989,40,management,married,tertiary,no,12212,no,no,cellular,19,nov,100,3,-1,0,unknown,no
18023,36,services,divorced,secondary,no,-194,no,no,cellular,25,jul,83,2,-1,0,unknown,no
11822,36,self-employed,single,secondary,no,652,no,no,unknown,17,jun,187,1,-1,0,unknown,no
9931,29,blue-collar,married,unknown,no,356,yes,no,unknown,4,jun,169,2,-1,0,unknown,no
32616,40,management,married,tertiary,no,285,yes,no,cellular,6,apr,322,1,265,3,success,no
28812,44,services,married,secondary,no,983,no,no,cellular,28,jan,123,1,-1,0,unknown,no
4438,44,management,married,secondary,no,38,yes,no,unknown,15,may,152,2,-1,0,unknown,no
38795,33,management,married,primary,no,262,yes,no,cellular,14,may,386,3,-1,0,unknown,no
1007,28,management,single,tertiary,no,447,yes,yes,unknown,5,may,217,1,-1,0,unknown,no
37381,47,self-employed,divorced,secondary,no,510,yes,no,cellular,11,may,299,3,-1,0,unknown,no
8499,28,services,married,secondary,no,222,yes,no,unknown,29,may,101,23,-1,0,unknown,no
4978,37,blue-collar,single,secondary,no,197,yes,no,unknown,16,may,251,3,-1,0,unknown,no
27157,51,management,divorced,tertiary,no,2011,yes,no,cellular,20,nov,118,3,-1,0,unknown,no
26978,32,management,married,tertiary,no,913,yes,no,cellular,19,nov,278,3,-1,0,unknown,no
9623,38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no
3256,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,no
15025,59,management,married,tertiary,no,0,yes,no,telephone,11,jul,189,1,-1,0,unknown,no
38964,30,blue-collar,married,secondary,no,1717,yes,no,cellular,14,may,197,3,-1,0,unknown,no
25443,35,management,married,tertiary,no,209,yes,no,cellular,17,nov,188,1,-1,0,unknown,no
29408,38,blue-collar,married,primary,no,406,yes,no,cellular,29,jan,138,1,188,5,failure,no
18077,34,technician,divorced,secondary,no,1301,yes,no,cellular,25,jul,124,2,-1,0,unknown,no
26934,33,blue-collar,married,primary,no,3512,yes,no,cellular,19,nov,251,1,183,2,failure,no
6901,53,blue-collar,single,secondary,no,105,yes,no,unknown,26,may,239,3,-1,0,unknown,no
2203,33,unemployed,single,secondary,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,no
23138,33,housemaid,married,primary,no,167,no,no,cellular,21,aug,141,2,-1,0,unknown,no
26184,45,management,married,tertiary,no,0,no,no,cellular,18,nov,179,2,-1,0,unknown,no
45389,34,admin.,married,tertiary,no,0,yes,yes,cellular,3,aug,108,2,180,7,failure,no
17572,45,technician,married,secondary,no,1415,yes,no,cellular,24,jul,311,1,-1,0,unknown,no
23934,33,technician,single,secondary,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,no
10563,59,retired,divorced,primary,no,40,no,no,unknown,6,jun,108,1,-1,0,unknown,no
40770,37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,-1,0,unknown,no
32898,42,technician,married,secondary,no,488,no,no,cellular,9,apr,230,1,325,1,other,no
13006,56,technician,married,unknown,no,9246,no,no,unknown,20,jun,143,3,-1,0,unknown,no
13801,29,services,married,tertiary,no,0,no,yes,cellular,7,jul,158,1,-1,0,unknown,no
14711,51,services,married,secondary,no,121,yes,no,cellular,10,jul,122,1,-1,0,unknown,no
15983,32,admin.,married,secondary,no,0,yes,no,cellular,16,jul,524,4,-1,0,unknown,no
12967,56,entrepreneur,married,unknown,no,0,no,no,unknown,20,jun,39,8,-1,0,unknown,no
3042,57,management,divorced,secondary,no,0,yes,yes,unknown,12,may,144,6,-1,0,unknown,no
15755,37,services,single,secondary,no,459,no,no,telephone,16,jul,61,14,-1,0,unknown,no
4913,55,services,married,unknown,no,-45,yes,no,unknown,16,may,764,7,-1,0,unknown,no
1167,52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,-1,0,unknown,no
40009,40,services,married,secondary,no,278,yes,no,cellular,18,may,9,5,-1,0,unknown,no
4308,53,technician,married,tertiary,no,4323,yes,no,unknown,15,may,58,5,-1,0,unknown,no
36037,54,admin.,married,secondary,no,614,yes,no,cellular,6,may,322,2,343,2,failure,no
10634,39,blue-collar,married,primary,no,1005,no,no,unknown,6,jun,158,2,-1,0,unknown,no
38716,39,technician,single,secondary,no,-237,yes,no,cellular,14,may,64,2,-1,0,unknown,no
18230,38,management,single,tertiary,no,8,yes,no,cellular,28,jul,219,2,-1,0,unknown,no
45606,23,management,single,tertiary,no,377,no,no,unknown,28,aug,7,1,-1,0,unknown,no
45865,46,management,married,tertiary,no,7485,no,no,cellular,23,sep,145,1,779,2,failure,no
6188,27,blue-collar,single,primary,no,1518,yes,no,unknown,21,may,700,3,-1,0,unknown,no
7665,31,technician,married,secondary,yes,-463,yes,no,unknown,28,may,210,1,-1,0,unknown,no
28213,35,technician,married,tertiary,no,0,yes,yes,cellular,21,nov,86,1,-1,0,unknown,no
10270,58,blue-collar,married,secondary,no,266,yes,no,unknown,5,jun,319,6,-1,0,unknown,no
24461,41,technician,single,secondary,no,294,yes,no,cellular,28,aug,150,14,-1,0,unknown,no
27474,36,blue-collar,single,secondary,no,2235,yes,no,cellular,20,nov,287,2,-1,0,unknown,no
9310,41,admin.,married,secondary,no,-18,yes,yes,unknown,2,jun,83,6,-1,0,unknown,no
33902,31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,no
44118,79,retired,divorced,primary,no,1910,no,no,telephone,24,feb,98,2,-1,0,unknown,no
37100,36,management,married,tertiary,no,269,yes,no,cellular,11,may,155,2,-1,0,unknown,no
41628,41,admin.,divorced,secondary,no,490,yes,no,cellular,4,aug,182,1,-1,0,unknown,no
3789,46,blue-collar,married,primary,no,0,yes,no,unknown,14,may,73,1,-1,0,unknown,no
36615,29,technician,single,secondary,no,281,yes,no,cellular,7,may,340,1,-1,0,unknown,no
31013,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure,no
25471,31,admin.,married,secondary,no,1246,yes,no,cellular,17,nov,111,2,-1,0,unknown,no
10326,48,entrepreneur,single,tertiary,no,2313,no,no,unknown,6,jun,130,1,-1,0,unknown,no
20828,46,management,married,tertiary,no,1808,no,no,cellular,8,aug,172,2,-1,0,unknown,no
24341,34,management,divorced,tertiary,no,0,yes,no,cellular,27,aug,36,7,-1,0,unknown,no
28964,32,admin.,single,tertiary,no,89,no,no,telephone,28,jan,435,1,-1,0,unknown,no
11180,55,retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,unknown,no
20823,31,technician,married,tertiary,no,1503,yes,yes,cellular,8,aug,257,2,-1,0,unknown,no
36847,34,management,single,tertiary,no,90,yes,no,cellular,8,may,67,3,-1,0,unknown,no
24509,31,management,married,tertiary,no,3,no,no,cellular,28,aug,12,17,-1,0,unknown,no
10260,41,management,married,tertiary,no,140,yes,no,unknown,5,jun,65,3,-1,0,unknown,no
31007,59,blue-collar,married,primary,no,616,no,no,cellular,4,feb,253,3,215,2,other,no
43796,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,no
26319,30,management,married,secondary,no,1439,yes,no,cellular,18,nov,373,1,-1,0,unknown,no
31684,58,unemployed,married,secondary,no,315,yes,no,cellular,6,feb,36,1,-1,0,unknown,no
28799,28,student,single,tertiary,no,1096,no,no,cellular,28,jan,81,2,-1,0,unknown,no
32212,31,blue-collar,married,tertiary,no,982,yes,yes,cellular,2,mar,142,2,-1,0,unknown,no
30147,36,services,married,secondary,no,145,yes,no,cellular,2,feb,109,1,252,2,other,no
12060,52,management,married,tertiary,no,502,no,no,unknown,17,jun,637,3,-1,0,unknown,no
21838,33,management,married,tertiary,no,728,yes,no,cellular,13,aug,275,5,-1,0,unknown,no
45505,77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,no
28073,52,blue-collar,single,primary,no,1837,yes,no,cellular,21,nov,217,1,-1,0,unknown,no
19329,37,technician,married,tertiary,no,7,yes,yes,cellular,31,jul,18,10,-1,0,unknown,no
27761,33,management,single,tertiary,no,2360,yes,no,cellular,20,nov,268,1,-1,0,unknown,no
26897,53,technician,married,secondary,no,2052,yes,no,cellular,19,nov,286,1,-1,0,unknown,no
30241,45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no
25898,42,blue-collar,married,secondary,no,1958,yes,no,cellular,18,nov,129,1,172,3,failure,no
