ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
19506,210000,2,2,1,29,0,0,0,-1,-1,0,145499,107712,-564,4270,143607,144505,4751,0,6000,143754,5000,5314,0
15182,80000,2,2,1,25,0,0,0,0,0,0,76117,76660,46137,48218,48286,48207,2300,2200,3207,2000,2000,2000,0
1501,230000,2,2,1,43,0,0,0,0,0,0,7806,8392,8967,8729,10816,15893,1295,1300,468,2816,5893,5977,0
10912,30000,2,2,2,22,-1,0,-1,-1,-1,-1,13271,9277,2655,2800,4503,780,2015,2655,2800,4503,780,11500,0
7985,30000,2,3,2,21,2,2,2,0,0,0,28309,31229,29752,27262,27262,24265,3700,0,0,0,0,0,0
24029,130000,1,2,2,25,0,0,0,2,2,2,113290,112561,119435,105382,49643,46812,5650,12421,0,7000,0,2000,0
29124,50000,2,2,1,54,0,0,0,0,0,0,46137,46975,47500,47921,17125,16686,2000,2045,1466,600,604,608,0
25057,210000,1,2,2,52,-2,-2,-2,-2,-2,-1,5649,5398,435,18950,6804,59999,5425,437,19053,6838,59999,214,0
19532,320000,2,1,1,46,-1,-1,-1,-1,-1,-1,57593,534,2709,0,7779,0,534,2709,0,7779,0,417,0
25221,10000,2,1,2,24,1,2,0,0,2,2,6779,6524,7559,9564,9264,9862,0,1300,2300,0,900,500,0
7549,80000,2,2,2,23,2,2,2,0,0,2,20661,22515,23339,23654,25119,24567,2500,1500,1000,2000,0,1058,0
2697,20000,2,3,2,40,-1,-1,0,0,0,0,9755,894,5625,9625,12625,0,894,5000,4000,3000,0,0,0
19238,220000,2,1,2,36,-2,-2,-2,-2,-2,-2,122,104,2635,2460,859,2784,104,2653,2472,859,2784,2287,0
9777,210000,1,1,1,53,-1,-1,-1,-1,-1,-1,6060,5934,9303,10976,2543,3483,5983,9331,11008,2550,3493,1308,0
12066,260000,1,1,1,43,1,-1,2,0,-1,-1,-10,5172,2800,3804,5009,3035,5182,9,2998,5034,3050,2965,0
19567,240000,2,2,1,47,-2,-1,-1,-2,-1,-1,27884,23222,0,0,13143,27383,23610,0,0,13143,27383,21718,0
23045,440000,2,1,1,36,0,-1,-1,-1,0,0,14234,11061,19669,18613,13669,24849,11066,19669,33152,0,20000,7046,0
8055,270000,2,2,2,25,0,0,0,0,0,0,23579,24613,25617,25434,25966,26486,1419,1423,910,942,951,1000,0
2952,80000,2,2,1,24,-1,-1,-1,-1,-1,-1,15621,3760,1368,0,1421,0,3768,1368,0,1421,0,0,0
29982,50000,1,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585,0
21772,360000,2,2,2,25,2,2,-2,-2,-2,-2,1614,-40,-40,-40,-40,1153,40,0,0,0,1193,17,0
13891,280000,2,2,2,30,-1,-1,-1,0,0,-1,1478,-3,12353,22633,7666,10260,0,12356,11079,1447,10310,290,0
7064,20000,1,3,2,37,0,0,0,-1,-1,-2,19716,20518,16551,1700,0,0,1547,1350,1700,0,0,0,0
22180,200000,2,1,2,27,-2,-2,-2,-2,-2,-2,4941,5555,15546,1665,3370,-36,5610,15616,1673,3385,0,95456,0
8084,220000,1,1,1,36,-1,-1,-1,-1,0,-1,16783,4861,2267,1350,925,11597,4880,2267,1350,0,11597,178577,0
4262,30000,2,2,2,50,0,0,2,0,0,0,27284,29001,28201,28763,29383,28987,4664,0,994,1047,1412,756,0
27589,160000,1,3,2,53,-1,-1,-1,-1,-1,-1,791,9164,4791,2999,961,994,9173,4805,3008,1742,998,1101,0
23860,150000,1,1,2,26,-1,0,0,0,0,0,29997,31171,30356,30545,31257,33762,2000,2000,2000,1200,3000,2000,0
22190,200000,2,3,1,29,0,0,0,0,0,0,203621,203424,199728,195609,131981,131294,7464,7889,6600,4602,4900,4726,0
8781,100000,1,1,2,30,2,0,0,0,0,0,53718,55851,56424,57584,58957,60317,3000,2100,2100,2300,2500,2500,0
3887,70000,1,2,2,41,0,0,0,0,0,0,69866,63679,54762,38750,39924,37757,10000,5090,2000,2000,4000,2000,0
12367,200000,1,1,1,37,-1,0,0,0,0,0,173867,139769,132534,116331,111178,105907,7000,5000,4500,5000,5000,4300,0
28051,390000,2,1,2,29,0,0,0,0,0,0,89953,107947,60313,55769,65835,72177,25000,35127,20000,12000,7500,15000,0
26167,130000,2,1,2,34,0,0,0,0,0,0,66803,27910,24976,27648,29962,27422,3000,3000,3000,3000,5000,3000,0
404,30000,1,2,1,48,0,0,0,0,0,0,27879,28870,27806,25142,25667,26179,1774,1710,1046,1079,1089,2244,0
11875,60000,1,3,2,31,2,2,2,0,0,0,30841,34336,33489,35615,38027,39239,4000,0,3000,3000,2000,3000,0
20228,220000,2,3,1,51,0,0,0,0,0,0,44076,40353,36314,32320,27803,25370,2000,1600,1600,1000,3000,1000,0
20970,360000,1,1,1,34,-2,-2,-2,-2,-2,-2,2433,1218,505,843,-4,2237,1230,505,843,4,2241,56,0
19176,30000,2,3,1,48,1,-1,-1,-2,-2,-2,-100,100,0,0,0,0,200,0,0,0,0,0,0
25895,200000,2,2,1,33,1,-1,0,0,0,0,-7082,12270,29787,32040,7773,12681,21179,20000,3000,1000,5000,500,0
19721,110000,2,3,2,27,0,0,0,0,0,0,105979,108403,109172,111940,108594,111239,5340,4000,4600,4000,4450,4100,0
25125,460000,1,1,1,51,-1,-1,-1,-1,0,-1,1637,-196,4594,1517,1517,1306,0,4790,1517,0,1306,0,0
25326,200000,2,5,1,27,0,0,0,0,0,0,185143,188678,191500,187835,139070,140171,7000,7512,7500,5100,5100,5500,0
29753,200000,1,1,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
22661,480000,2,3,1,40,-2,-2,-2,-2,-2,-2,5664,12781,7169,6749,2436,14155,12871,7169,6749,2436,14155,9286,0
26,50000,1,3,2,23,0,0,0,0,0,0,47620,41810,36023,28967,29829,30046,1973,1426,1001,1432,1062,997,0
21597,80000,2,1,2,25,-1,-1,-1,-2,-1,-1,177,1200,0,0,7240,0,1200,0,0,7240,0,0,0
15500,50000,1,2,2,33,1,2,0,0,0,0,51210,47140,48478,48173,21134,20403,0,3518,3000,2352,2000,2000,0
18734,50000,2,2,1,24,0,0,0,0,0,-2,44159,41904,46174,40675,0,0,5000,5000,2000,0,0,0,0
11612,240000,2,2,2,35,0,0,0,0,0,0,227457,232729,223431,226361,223508,238587,9000,10000,8000,9000,19000,9000,0
22208,110000,2,1,2,24,0,0,2,0,0,0,111863,111569,110768,110480,48708,47060,6001,5000,5060,2000,3000,5000,0
6566,180000,1,2,2,28,0,0,0,0,0,0,78128,81976,83338,90031,93692,96100,5000,4000,8000,5000,4000,5500,0
23077,200000,2,1,2,32,-1,-1,-1,0,0,-1,14279,3904,24274,5196,4996,16890,3904,24277,4996,0,16890,6077,0
11390,330000,2,1,2,30,-1,-1,-2,-2,-2,-2,5014,59970,18585,13835,45476,25125,60207,18585,13835,45476,25125,21370,0
25525,50000,2,2,1,34,0,0,0,0,-2,-2,2791,4563,5000,0,0,0,2000,1200,0,0,0,0,0
23685,120000,2,2,1,50,0,0,0,0,0,0,118492,119637,102228,75558,47536,44749,6141,4474,2647,1367,1322,1500,0
19373,500000,2,2,1,42,0,0,0,0,0,0,62112,60246,74832,126778,82611,71338,20025,40000,85000,139,20000,29761,0
19342,100000,2,2,1,41,0,0,0,0,0,0,111925,107224,107126,101859,79519,74368,4000,7000,3533,2673,3500,4303,0
24023,80000,1,2,2,25,3,2,0,0,-1,-1,79977,78091,80288,82150,319,85,0,3456,3750,319,85,322,0
15407,50000,2,3,1,53,2,2,2,2,0,0,41174,42196,43327,42335,43326,46256,2000,2100,0,2000,3800,5783,0
4506,50000,2,3,2,51,2,2,2,2,0,0,33384,34554,35690,34817,36252,37645,2000,2000,0,2000,2000,2000,0
11467,220000,2,2,1,45,1,-1,0,-1,0,-1,0,6010,7069,43957,30693,13264,6010,1229,43957,614,13264,700,0
23429,200000,2,2,1,40,-2,-2,-2,-2,-2,-2,531,0,2358,2477,958,11312,0,2358,2477,958,11312,0,0
13521,140000,1,1,2,35,0,0,0,0,0,0,10339,18276,25852,14390,13728,2905,10006,10048,5008,2018,2005,1005,0
20997,230000,1,2,2,38,2,2,2,2,2,0,177917,181465,185074,187053,176805,180826,8000,8000,6500,0,7000,6500,0
1503,240000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18690,100000,2,2,2,25,0,0,0,0,0,0,62665,63694,65169,66501,66818,69335,2300,2500,2500,2500,3500,2602,0
26278,490000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,163,1256,0,0,0,163,1256,1000,0
5310,130000,1,2,2,38,0,0,-2,-2,-2,-2,133400,0,0,0,0,0,0,0,0,0,0,0,0
2838,130000,2,1,2,26,0,-1,-1,-1,-2,-2,20054,1298,6712,-884,-6332,-9333,1298,6730,900,5448,0,25000,0
24455,210000,1,2,2,31,0,0,0,0,0,0,189650,127111,93208,88223,84175,80305,5000,4200,3100,3000,3100,3000,0
21341,20000,1,3,3,57,0,0,2,0,0,0,19071,20442,20141,19888,20318,20364,2000,1200,1300,1000,1000,1000,0
4987,260000,2,2,2,29,-2,-2,-1,0,0,-1,-5,-5,9571,7235,0,197,0,9576,29,0,197,568,0
27273,210000,1,1,2,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14722,11220,14800,10046,2570,14722,11220,14800,7250,0
19735,150000,2,1,2,40,-2,-1,-1,-1,-1,-1,798,2305,1036,5022,3938,316,2309,1036,5048,3946,316,314,0
12209,10000,1,2,2,45,-1,-1,0,0,0,0,492,9017,9787,9897,9707,-173,10300,1000,500,200,0,10200,0
8950,80000,2,2,1,39,0,0,0,0,0,-1,8755,13290,11244,13444,6782,226,5000,5000,3000,2000,226,0,0
23671,80000,2,2,2,34,0,0,0,2,0,0,40570,41873,88361,43671,44541,47421,1983,4100,0,1596,3600,0,0
8520,140000,2,3,2,48,0,0,0,0,0,0,129915,132240,111948,58672,59199,54286,6000,3079,3000,2000,2000,56793,0
13798,30000,2,3,1,33,1,2,2,2,0,0,39995,38049,35435,31976,29704,27687,1700,1100,0,1030,1000,3330,0
95,60000,2,2,2,23,0,0,0,0,0,0,45648,46850,47214,19595,19209,19323,1937,1301,682,690,816,835,0
22432,230000,2,1,2,39,-1,-1,-1,-1,-1,0,4612,2906,23777,78287,8986,11666,2906,23820,78287,35890,11000,10180,0
5834,30000,2,2,1,26,1,2,2,0,0,2,27330,28090,28827,27299,29110,28492,1500,1517,1000,2255,0,1988,0
2176,340000,1,1,1,53,-1,-1,-1,-2,-2,-1,3780,3295,1461,1903,1492,4409,3295,1461,1903,1492,4409,3396,0
29064,330000,2,3,1,53,0,0,0,0,0,0,287021,191065,290451,192123,196860,-3140,6802,102428,4100,4937,3140,184036,0
7291,80000,2,2,2,33,0,0,0,0,0,0,69937,69798,69200,44651,45185,45674,3032,5000,2000,2000,2000,2000,0
22487,480000,2,3,1,41,0,0,0,0,0,0,44018,74152,107675,110289,100520,37080,35176,45000,12022,14000,14000,10000,0
7067,290000,2,1,2,32,1,-2,-1,0,-1,-1,0,0,3786,3786,2881,2430,0,3786,0,2881,2430,0,0
6581,20000,1,1,2,25,0,0,0,0,0,0,20052,5328,18428,19709,19833,19376,1500,15000,2000,1000,900,1000,0
3312,210000,2,1,2,27,0,0,0,0,0,0,135066,121769,97575,93763,95790,92855,5600,4000,3220,3400,3252,3400,0
4248,140000,1,1,2,26,0,0,0,0,0,-2,66526,65667,67571,26968,-4082,-4082,3990,4000,2000,0,0,0,0
22183,40000,2,2,1,28,0,0,2,0,0,0,29195,32043,31250,31962,32752,33571,3650,0,1533,1322,1500,1221,0
900,200000,1,1,1,36,-1,-1,0,-1,-1,-1,3877,11496,5935,295,1867,0,11496,1011,297,2923,0,0,0
25127,740000,1,1,1,50,0,0,0,0,0,0,321279,316083,317219,296560,285912,268257,13000,13200,11000,10000,10000,15000,0
5528,30000,1,3,1,52,0,0,0,0,0,0,28889,30050,29797,18464,12235,0,2002,1025,1230,1042,0,0,0
7310,230000,1,2,2,46,1,-1,-1,-1,-1,-1,378,907,1599,378,756,0,907,1599,378,756,0,754,0
5745,400000,2,1,1,36,-1,-1,-1,-1,-1,-1,14421,8392,13025,2816,6856,11069,8911,13025,2816,6856,11069,6823,0
21575,150000,2,3,2,23,0,0,0,0,0,0,11329,10775,11829,7031,7172,5833,1219,1273,1069,1683,202,299,0
16286,260000,2,1,1,34,-1,-1,2,-1,-1,0,199,598,400,199,1117,922,599,2,200,1118,5,459,0
29308,310000,1,1,2,26,-1,0,0,0,0,0,47330,48947,49738,53602,40510,43742,4000,5000,5052,9950,5000,5000,0
29870,80000,1,2,2,31,0,0,0,0,3,2,50244,51243,52319,58245,56728,55691,1835,1903,6800,0,0,2100,0
1124,200000,2,2,1,41,0,0,0,0,0,-1,18012,18367,16996,11461,8150,5584,1385,1020,229,183,5584,888,0
12216,180000,1,2,2,24,0,0,0,0,0,0,182545,177885,182341,126946,127013,122277,9000,9300,4600,5000,5000,5000,0
17949,50000,1,3,2,37,0,0,0,0,0,0,28951,29631,29177,29544,19863,18812,1765,1653,1400,0,0,300,0
9515,140000,1,1,2,56,0,0,0,0,0,0,140630,142166,51334,51533,52233,53826,6100,2411,2000,2041,3000,1874,0
13697,30000,2,2,2,49,2,2,2,2,2,2,28859,28116,30226,29454,31775,30743,0,2900,0,2787,0,1445,0
1804,20000,2,1,2,31,-2,-2,-2,-2,-2,-2,264,264,2227,1357,1357,4500,264,2227,1357,1357,4500,1357,0
28769,500000,2,1,2,37,0,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128,0
14381,170000,1,1,2,31,-1,-1,-1,-1,0,-1,959,1898,850,6390,1958,1346,1911,850,6390,5,1358,202,0
22666,140000,2,3,1,33,0,0,0,0,0,0,136302,127178,78950,80457,41150,-10193,6000,5000,4000,2000,0,71000,0
24542,350000,1,3,1,35,0,0,0,0,0,0,218605,166310,166106,100151,50340,51400,6222,7174,4200,2400,2400,2500,0
22043,150000,2,1,2,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,9240,0,0,0,0,9240,0,0
28251,140000,2,2,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
169,90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0
6798,320000,1,2,2,34,0,0,0,0,0,0,173742,167837,100407,88717,179,-336,8100,6000,7000,2,0,2003,0
10759,70000,2,2,1,51,2,2,2,2,2,2,43913,44911,45772,46611,47508,48476,2000,1900,1900,1800,1900,1900,0
1126,300000,1,1,1,38,-1,-1,-2,-2,-2,-2,2285,0,0,0,0,0,0,0,0,0,0,0,0
4510,130000,2,2,2,42,2,2,2,2,2,2,119378,121993,123503,124578,127434,130285,6000,5000,4600,5000,5100,4500,0
16622,50000,1,2,1,41,0,0,0,0,0,0,48537,36394,28278,16983,8888,9218,2022,2016,1272,1000,1000,1000,0
17183,130000,2,3,1,28,0,0,0,0,0,0,29974,28037,37414,42816,43089,37101,5026,15430,12015,8020,1060,5017,0
14555,170000,1,2,1,36,0,0,0,0,0,0,87076,77902,54592,56128,57469,59669,3781,2104,3208,2998,3000,2208,0
5940,80000,2,3,2,32,1,-1,-1,-1,0,0,-137,41873,11047,9258,3100,814,42010,11047,9300,0,0,4032,0
5589,70000,2,3,2,24,0,0,0,0,0,0,75894,70947,59783,18965,15936,1518,10004,3012,1000,1000,1518,20911,0
7488,150000,2,1,2,30,-2,-2,-2,-2,-2,-2,217,0,2403,0,4932,402,0,2403,0,4932,402,3516,0
659,80000,2,1,2,23,0,0,0,0,0,-1,53261,38091,19744,14556,0,1460,4500,2011,3105,0,1460,0,0
10504,200000,1,1,2,32,0,0,-2,-2,-2,-1,10532,0,0,0,0,2842,0,0,0,0,2842,204297,0
8620,80000,1,1,2,26,0,0,0,0,0,0,76867,51936,28221,28809,19551,19925,1600,1300,859,3000,800,50000,0
10293,90000,1,1,2,30,0,0,0,0,0,2,41789,42913,44388,45348,48454,47524,2100,2500,2000,4000,0,2000,0
10784,200000,2,1,1,24,0,0,0,0,0,0,156683,155336,156489,152357,150829,149851,5808,5382,5279,5389,7026,5258,0
1228,500000,2,2,1,50,-2,-1,-1,-1,-1,-1,16984,86772,53170,28622,19140,0,87004,53192,28622,19140,0,20211,0
15765,70000,2,3,2,24,0,0,0,0,0,0,5633,6646,7665,8836,9532,9730,1114,1133,1304,1000,351,2523,0
25358,180000,2,1,2,25,-1,0,0,0,0,0,62798,51923,51935,47383,32876,28915,1867,2501,1271,926,876,3004,0
10426,220000,2,3,1,50,-2,-2,-2,-2,-2,-2,612,10612,2225,4782,416,12287,10612,2225,4782,5286,12287,416,0
1046,30000,2,1,2,23,0,0,0,0,0,0,26847,24815,21681,22293,17155,13470,2500,3500,2000,3500,2000,1000,0
19929,160000,2,3,1,36,-2,-2,-2,-2,-2,-2,170,1062,0,0,0,0,1062,0,0,0,0,0,0
23244,140000,2,3,1,39,0,0,0,0,0,0,127896,131764,134654,138303,119845,122457,7500,6500,7500,5000,4700,5228,0
17098,220000,2,2,1,25,0,0,0,0,0,0,142714,270596,52682,23243,18101,27036,7200,3200,1200,1000,25000,2000,0
4097,200000,1,2,1,30,1,-2,-2,-2,-2,-2,736,736,736,736,736,316,736,736,736,736,316,1156,0
21417,180000,2,1,2,27,-1,0,0,0,2,0,4676,5764,6837,9367,8758,8800,1500,1500,2989,0,500,500,0
3161,280000,1,1,2,37,0,0,0,0,0,0,251486,245307,218043,196016,195307,168946,9352,8077,7171,8014,6235,4445,0
9520,20000,2,3,1,25,1,2,3,2,2,0,19045,20438,19771,20241,19364,18260,2000,0,1000,0,1000,0,0
25497,500000,2,3,2,29,0,0,0,0,0,0,110651,94609,95607,95276,90310,91229,3005,3027,6024,3003,2334,4087,0
25833,230000,2,2,1,35,-1,-1,-1,-1,-1,0,7035,2954,13375,-10,8808,6632,2969,13441,0,8818,4,28,0
8474,250000,2,1,2,35,1,2,0,0,0,0,45429,34800,31217,25231,17009,4553,0,1443,560,4875,400,0,0
18205,260000,1,1,2,39,0,0,0,0,0,0,248880,248758,245404,169632,165098,151157,10611,9708,5929,5622,5465,5474,0
29307,50000,1,2,2,26,-1,-1,-1,-1,-1,-1,581,581,581,581,581,581,581,581,581,581,581,581,0
26799,230000,1,1,2,27,0,0,0,0,0,0,8786,9865,10644,12414,15982,13324,2500,2000,2000,4000,2300,3000,0
22899,70000,2,2,1,33,0,0,0,0,0,0,31130,16171,16373,16945,21462,11128,10171,3000,1260,6138,1128,500,0
9864,290000,2,1,2,47,0,0,0,0,0,0,281950,263710,262786,254495,247060,220298,11900,11000,7900,9050,6900,6000,0
24579,500000,1,1,1,47,1,-1,-1,-1,-1,-1,0,1200,163,1131,150,165,1200,163,1142,150,165,8530,0
12584,60000,2,2,1,40,0,0,0,-1,-1,-1,25158,18473,7506,4790,6388,5816,5000,1508,4790,6388,6046,17806,0
13819,340000,2,2,1,32,0,0,0,0,0,0,34228,96716,74983,43557,15559,0,75113,2047,766,77,0,394,0
14189,50000,1,2,2,35,0,0,0,0,0,0,41970,31319,18172,18687,19234,19552,1291,1303,818,1000,787,559,0
1012,410000,2,1,1,31,-1,-1,2,2,-2,-2,2744,2041,630,-736,-1591,-2303,2051,5,266,266,253,6384,0
2027,80000,1,2,2,30,0,0,0,0,0,0,69392,64149,53200,29707,28427,10072,3046,1874,2000,1000,1000,199,0
10990,110000,2,2,1,28,1,2,0,0,0,0,106932,103381,75794,76947,79105,72344,27,4000,3000,3000,10000,3000,0
22430,150000,2,1,2,35,-1,2,2,2,2,2,15349,12834,25740,20995,21353,14453,0,15600,0,758,0,2580,0
1633,250000,2,1,2,32,0,0,0,0,-1,-1,33323,30090,21218,10875,3328,1460,2038,2065,52,3336,1460,1000,0
18933,200000,2,1,2,31,1,-2,-2,-1,-1,-1,4035,4195,0,2907,2400,945,4210,0,2907,2400,945,0,0
20706,90000,1,2,1,39,0,0,0,0,0,0,36703,38089,40162,41422,42172,34477,2000,3000,2000,1600,1500,2000,0
29387,140000,1,1,2,28,-2,-2,-2,-2,-2,-2,933,1768,3169,5041,389,3065,1768,3169,5041,389,3065,1112,0
12802,20000,2,2,2,22,0,0,0,0,0,0,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,0
27098,580000,1,1,1,35,-2,-2,-1,0,-1,0,9238,0,1758,2886,3733,3040,0,1758,2014,3793,7,2138,0
26524,150000,2,2,2,53,0,-1,-1,-1,-1,-1,11467,11052,10252,20618,10457,9624,11053,10253,11000,11500,10000,24000,0
13597,200000,1,1,2,41,0,0,2,0,0,0,24720,20982,20398,19888,22713,19405,3000,0,8000,5000,3000,0,0
7841,150000,2,3,2,23,0,0,0,0,0,0,6319,8190,6686,7686,4526,65839,2000,1000,1000,0,63300,11632,0
6524,100000,1,2,1,36,0,0,0,0,0,0,46202,47239,48258,49218,99677,51738,1784,1803,1763,1843,4654,2297,0
25649,450000,2,2,1,42,0,0,0,0,0,0,7669,13267,18748,24711,33111,50885,7272,8764,9823,11123,20274,5374,0
18648,190000,2,2,1,28,0,0,0,0,0,0,4639,4718,5610,7300,4694,2250,1100,1610,2310,2000,1000,300,0
28084,150000,2,2,1,41,-1,-1,-2,-1,0,0,1650,0,0,6784,6923,14116,0,0,6784,159,167,760,0
28076,360000,2,1,2,26,-1,-1,-1,-1,-1,-1,273,3558,1489,-356,9824,2010,3558,1489,0,10560,2010,1491,0
6495,180000,2,2,2,35,-2,-2,-2,-2,-2,-2,-117,2573,-77,-77,1823,227,2690,0,0,1900,230,0,0
26255,30000,2,2,1,29,0,0,0,0,0,-1,28620,28276,28841,28547,11581,17943,1453,1700,1000,232,17943,0,0
569,50000,1,3,2,26,0,0,0,0,0,0,35429,30626,30241,20284,19166,19567,1537,1947,800,1000,718,683,0
28238,360000,2,2,2,43,-2,-2,-2,-2,-2,-2,6088,17980,4890,3008,3920,19282,17980,4897,3008,3920,19282,52087,0
13107,360000,2,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
15962,120000,2,1,2,31,-1,-1,-1,-1,-1,0,316,316,316,316,632,316,316,316,316,632,0,316,0
23238,210000,2,1,2,42,-1,-1,-1,-1,-1,-2,4131,24255,7838,7139,-320,-320,24255,7862,7146,0,0,32000,0
18215,130000,1,2,1,50,0,0,2,0,0,2,122079,127725,129558,126907,99773,98086,7700,6000,5800,5800,2895,400,0
19185,20000,2,1,2,22,0,0,0,0,0,0,18390,19760,18570,17604,11973,9517,2000,1376,1383,1000,455,1500,0
4331,30000,1,2,2,26,1,4,3,2,2,4,24386,23744,23090,22436,26886,30858,0,0,0,5000,5000,0,0
11298,360000,2,1,2,50,-1,-1,-1,-1,-1,-1,11530,11753,0,2855,1730,0,11763,0,2855,1730,0,11150,0
28409,250000,2,1,2,28,0,0,0,0,0,0,116861,109714,101494,92258,71472,77800,5000,5000,3000,3000,11500,10000,0
29380,10000,1,1,2,27,0,0,0,0,0,0,5703,6734,8833,9604,9800,10000,1130,2229,1000,196,200,0,0
9199,260000,1,2,1,31,0,0,0,0,-2,-2,12695,9277,7065,0,0,0,4005,4150,0,0,0,0,0
28847,240000,2,2,2,31,0,0,0,0,0,0,245553,244958,245148,240343,211449,215874,10178,10577,8302,7300,7505,7700,0
26180,230000,2,1,1,35,0,0,-2,-2,-2,-2,22909,0,0,0,0,0,0,0,0,0,0,0,0
14861,80000,2,3,1,34,2,3,2,2,2,0,78489,76697,74847,79620,78257,79953,0,0,6000,0,3200,3000,0
6159,70000,2,1,1,62,0,0,0,0,0,0,69926,69474,60975,38546,37843,38632,4000,3000,1341,1359,1403,1352,0
24131,200000,1,1,2,28,2,-1,3,2,-1,-1,833,932,662,311,355,1266,932,0,0,355,1200,0,0
17900,100000,1,2,2,28,0,0,0,0,0,0,32480,33237,34300,35623,35515,36413,1600,1600,1901,1275,1470,1400,0
1484,360000,1,1,2,32,-1,-1,-1,-1,-1,-1,389,389,1955,5316,2265,6594,389,1955,5316,2265,6594,2974,0
887,310000,1,1,2,30,-2,-2,-2,-2,-2,-2,1544,1648,1284,1088,892,-304,1300,1000,1000,1000,304,39544,0
27206,240000,1,2,1,47,0,0,2,2,0,0,125055,133825,136232,132569,135007,34036,12400,6000,0,5806,2198,1207,0
16795,300000,1,1,2,30,-2,-2,-2,-2,-2,-2,901,901,901,1075,0,66,901,901,1075,0,66,66,0
17816,30000,1,2,2,23,0,0,0,0,0,0,30620,30432,30263,29418,30275,0,2000,2500,1200,1000,0,0,0
15702,220000,1,1,1,33,-1,-1,-1,-1,-1,-1,586,-64,942,5378,126,3419,0,1006,6031,1003,4003,16,0
29636,20000,1,2,2,32,0,0,0,0,0,-2,19435,19790,19294,14092,6826,10090,2003,1448,1328,500,10986,600,0
3930,50000,2,2,1,29,0,0,0,0,0,0,26052,27631,29128,29707,28825,29022,2000,2000,2500,1033,1053,1034,0
12058,290000,2,1,2,31,-1,-1,-1,0,0,0,1170,0,83289,82889,82889,1964,0,83289,0,0,0,7951,0
28601,130000,2,3,2,40,0,0,0,0,-2,-2,98874,99363,101618,-32,-32,-32,5000,5000,3000,0,0,1000,0
6610,420000,1,1,1,47,-2,-2,-2,-2,-2,-2,46179,82842,77628,52294,0,0,84459,79192,57145,0,0,0,0
25456,90000,2,2,1,27,0,0,0,0,0,0,20461,21465,22495,23504,23815,24311,1649,1679,1688,999,1029,1040,0
17768,320000,2,3,2,53,0,0,0,0,0,0,188373,281060,261698,265703,175925,188982,276698,11020,11000,9486,20000,10000,0
8684,380000,1,1,1,34,0,0,0,0,0,0,106065,97979,100599,81087,82793,85301,3385,4074,2592,2696,3569,5240,0
3234,30000,2,2,1,26,2,2,2,2,2,2,30954,30670,29856,30584,27883,29334,2074,0,2304,0,2400,0,0
7706,60000,2,1,2,25,2,2,0,0,0,0,37287,36412,37280,35321,36099,36724,0,1800,1414,1500,1377,1402,0
4071,200000,2,2,1,37,-2,-2,-2,-2,-2,-2,4157,601,432,1602,3017,937,606,432,1602,3017,937,1275,0
18241,10000,1,3,2,51,0,0,0,2,0,0,7282,8311,10398,10000,10000,0,1311,2398,0,0,0,0,0
6213,100000,2,1,2,26,0,0,0,0,0,0,91857,78797,70936,68104,68055,68084,3572,2600,5600,2600,2600,2510,0
2421,180000,2,1,2,35,-1,3,2,0,-1,2,1880,1702,1196,870,3028,2508,0,0,0,3028,0,326,0
27584,360000,1,1,1,51,-1,-1,-1,-1,-1,-1,2782,5608,923,12886,489,172,5636,927,12950,491,173,7144,0
1995,20000,1,3,2,52,0,0,2,0,0,0,16735,20373,12071,12567,13949,14318,4008,0,1000,1600,600,532,0
17455,210000,2,2,1,45,0,0,0,0,0,0,209495,213691,214177,192223,125412,113281,8000,10730,7100,4052,4000,3300,0
18522,260000,2,2,2,25,0,-1,-1,0,0,0,5008,10698,3863,56173,15700,5049,10698,3863,56006,5712,1000,100,0
23913,50000,1,2,2,22,0,0,0,0,0,2,49718,50362,49904,50405,29795,28383,1786,2000,1500,2200,0,1100,0
1707,230000,1,1,2,35,2,2,2,2,2,2,117277,119823,120988,121464,123740,120937,5800,4500,3800,5000,0,4500,0
29554,450000,1,1,2,32,-1,-1,-1,-2,-2,-1,1270,1570,0,0,0,144,1580,0,0,0,144,236,0
